Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Total Sale,Time of the day,Day of the week
408-26-9866,Giza,Naypyitaw,Normal,Sports and travel,73.98,7,25.893,543.753,2019-03-02,2026-04-20 16:42:00,Ewallet,517.86,4.761904762,25.893,517.86,Afternoon,Saturday
834-83-1826,Cairo,Mandalay,Member,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,2026-04-20 17:16:00,Credit card,410.2,4.761904762,20.51,410.20000000000005,Afternoon,Monday
343-61-3544,Cairo,Mandalay,Member,Sports and travel,26.67,10,13.335,280.035,2019-01-29,2026-04-20 11:48:00,Cash,266.7,4.761904762,13.335,266.70000000000005,Morning,Tuesday
239-48-4278,Alex,Yangon,Member,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,2026-04-20 19:35:00,Ewallet,70.91,4.761904762,3.5455,70.91000000000001,Evening,Sunday
355-34-6244,Cairo,Mandalay,Normal,Food and beverages,72.39,2,7.239,152.019,2019-01-13,2026-04-20 19:55:00,Credit card,144.78,4.761904762,7.239,144.78,Evening,Sunday
550-84-8664,Alex,Yangon,Normal,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,2026-04-20 14:33:00,Credit card,429.55,4.761904762,21.4775,429.54999999999995,Afternoon,Friday
339-96-8318,Cairo,Mandalay,Member,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,2026-04-20 19:49:00,Ewallet,569.17,4.761904762,28.4585,569.1700000000001,Evening,Friday
458-61-0011,Cairo,Mandalay,Normal,Food and beverages,60.3,4,12.06,253.26,2019-02-20,2026-04-20 18:43:00,Cash,241.2,4.761904762,12.06,241.2,Evening,Wednesday
592-34-6155,Giza,Naypyitaw,Normal,Food and beverages,31.77,4,6.354,133.434,2019-01-14,2026-04-20 14:43:00,Ewallet,127.08,4.761904762,6.354,127.08,Afternoon,Monday
797-88-0493,Alex,Yangon,Normal,Health and beauty,64.27,4,12.854,269.934,2019-03-26,2026-04-20 13:54:00,Cash,257.08,4.761904762,12.854,257.08,Afternoon,Tuesday
207-73-1363,Cairo,Mandalay,Normal,Health and beauty,69.51,2,6.951,145.971,2019-03-01,2026-04-20 12:15:00,Ewallet,139.02,4.761904762,6.951,139.02,Afternoon,Friday
390-31-6381,Giza,Naypyitaw,Normal,Food and beverages,27.22,3,4.083,85.743,2019-01-07,2026-04-20 12:37:00,Cash,81.66,4.761904762,4.083,81.66,Afternoon,Monday
443-82-0585,Alex,Yangon,Member,Health and beauty,77.68,4,15.536,326.256,2019-02-01,2026-04-20 19:54:00,Cash,310.72,4.761904762,15.536,310.72,Evening,Friday
339-18-7061,Giza,Naypyitaw,Member,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,2026-04-20 15:06:00,Credit card,185.96,4.761904762,9.298,185.96,Afternoon,Wednesday
359-90-3665,Cairo,Mandalay,Member,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,2026-04-20 18:03:00,Credit card,72.32,4.761904762,3.616,72.32,Evening,Monday
375-72-3056,Cairo,Mandalay,Normal,Sports and travel,63.06,3,9.459,198.639,2019-01-19,2026-04-20 15:58:00,Ewallet,189.18,4.761904762,9.459,189.18,Afternoon,Saturday
127-47-6963,Alex,Yangon,Normal,Health and beauty,51.71,4,10.342,217.182,2019-03-09,2026-04-20 13:53:00,Credit card,206.84,4.761904762,10.342,206.84,Afternoon,Saturday
278-86-2735,Alex,Yangon,Normal,Food and beverages,52.34,3,7.851,164.871,2019-03-27,2026-04-20 14:03:00,Cash,157.02,4.761904762,7.851,157.02,Afternoon,Wednesday
695-28-6250,Alex,Yangon,Normal,Sports and travel,43.06,5,10.765,226.065,2019-02-04,2026-04-20 16:38:00,Ewallet,215.3,4.761904762,10.765,215.3,Afternoon,Monday
379-17-6588,Giza,Naypyitaw,Normal,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,2026-04-20 11:07:00,Cash,596.1,4.761904762,29.805,596.1,Morning,Thursday
227-50-3718,Alex,Yangon,Normal,Health and beauty,14.62,5,3.655,76.755,2019-03-04,2026-04-20 12:23:00,Cash,73.1,4.761904762,3.655,73.1,Afternoon,Monday
302-15-2162,Giza,Naypyitaw,Member,Health and beauty,46.53,6,13.959,293.139,2019-03-03,2026-04-20 10:54:00,Credit card,279.18,4.761904762,13.959,279.18,Morning,Sunday
788-07-8452,Giza,Naypyitaw,Member,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,2026-04-20 17:38:00,Ewallet,169.68,4.761904762,8.484,169.67999999999998,Afternoon,Sunday
560-49-6611,Alex,Yangon,Member,Sports and travel,45.58,1,2.279,47.859,2019-02-07,2026-04-20 14:13:00,Cash,45.58,4.761904762,2.279,45.58,Afternoon,Thursday
880-35-0356,Alex,Yangon,Member,Sports and travel,75.2,3,11.28,236.88,2019-02-05,2026-04-20 11:51:00,Ewallet,225.6,4.761904762,11.28,225.60000000000002,Morning,Tuesday
585-11-6748,Cairo,Mandalay,Member,Sports and travel,96.8,3,14.52,304.92,2019-03-15,2026-04-20 13:05:00,Cash,290.4,4.761904762,14.52,290.4,Afternoon,Friday
470-31-3286,Cairo,Mandalay,Normal,Health and beauty,14.82,3,2.223,46.683,2019-03-01,2026-04-20 11:30:00,Credit card,44.46,4.761904762,2.223,44.46,Morning,Friday
152-68-2907,Alex,Yangon,Normal,Food and beverages,52.2,3,7.83,164.43,2019-02-15,2026-04-20 13:30:00,Credit card,156.6,4.761904762,7.83,156.60000000000002,Afternoon,Friday
123-35-4896,Giza,Naypyitaw,Normal,Sports and travel,46.66,9,20.997,440.937,2019-02-17,2026-04-20 19:11:00,Ewallet,419.94,4.761904762,20.997,419.93999999999994,Evening,Sunday
258-69-7810,Giza,Naypyitaw,Normal,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,2026-04-20 18:53:00,Cash,184.25,4.761904762,9.2125,184.25,Evening,Saturday
334-64-2006,Alex,Yangon,Member,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,2026-04-20 14:22:00,Ewallet,140.64,4.761904762,7.032,140.64,Afternoon,Sunday
219-61-4139,Giza,Naypyitaw,Normal,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,2026-04-20 17:16:00,Ewallet,83.08,4.761904762,4.154,83.08,Afternoon,Wednesday
881-41-7302,Giza,Naypyitaw,Normal,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,2026-04-20 10:06:00,Credit card,64.99,4.761904762,3.2495,64.99,Morning,Saturday
373-09-4567,Giza,Naypyitaw,Normal,Food and beverages,77.56,10,38.78,814.38,2019-03-14,2026-04-20 20:35:00,Ewallet,775.6,4.761904762,38.78,775.6,Evening,Thursday
642-30-6693,Cairo,Mandalay,Normal,Sports and travel,54.51,6,16.353,343.413,2019-03-17,2026-04-20 13:54:00,Ewallet,327.06,4.761904762,16.353,327.06,Afternoon,Sunday
484-22-8230,Giza,Naypyitaw,Member,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,2026-04-20 20:08:00,Cash,363.23,4.761904762,18.1615,363.23,Evening,Tuesday
830-58-2383,Cairo,Mandalay,Normal,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,2026-04-20 15:26:00,Cash,127.0,4.761904762,6.35,127.0,Afternoon,Friday
559-98-9873,Alex,Yangon,Member,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,2026-04-20 12:56:00,Ewallet,375.55,4.761904762,18.7775,375.55,Afternoon,Sunday
544-32-5024,Giza,Naypyitaw,Member,Food and beverages,49.79,4,9.958,209.118,2019-03-28,2026-04-20 19:16:00,Credit card,199.16,4.761904762,9.958,199.16,Evening,Thursday
318-12-0304,Alex,Yangon,Normal,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,2026-04-20 12:20:00,Ewallet,30.61,4.761904762,1.5305,30.61,Afternoon,Wednesday
349-97-8902,Cairo,Mandalay,Member,Food and beverages,57.89,2,5.789,121.569,2019-01-17,2026-04-20 10:37:00,Ewallet,115.78,4.761904762,5.789,115.78,Morning,Thursday
421-95-9805,Alex,Yangon,Normal,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,2026-04-20 10:18:00,Credit card,28.96,4.761904762,1.448,28.96,Morning,Thursday
277-35-5865,Giza,Naypyitaw,Member,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,2026-04-20 11:23:00,Cash,890.73,4.761904762,44.5365,890.73,Morning,Saturday
789-23-8625,Cairo,Mandalay,Member,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,2026-04-20 11:45:00,Cash,279.66,4.761904762,13.983,279.65999999999997,Morning,Thursday
284-54-4231,Giza,Naypyitaw,Member,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,2026-04-20 16:08:00,Credit card,80.93,4.761904762,4.0465,80.93,Afternoon,Saturday
443-59-0061,Alex,Yangon,Member,Food and beverages,67.45,10,33.725,708.225,2019-02-03,2026-04-20 11:25:00,Ewallet,674.5,4.761904762,33.725,674.5,Morning,Sunday
509-29-3912,Alex,Yangon,Member,Sports and travel,38.72,9,17.424,365.904,2019-03-20,2026-04-20 12:24:00,Ewallet,348.48,4.761904762,17.424,348.48,Afternoon,Wednesday
327-40-9673,Cairo,Mandalay,Member,Sports and travel,72.6,6,21.78,457.38,2019-01-13,2026-04-20 19:51:00,Cash,435.6,4.761904762,21.78,435.59999999999997,Evening,Sunday
840-19-2096,Giza,Naypyitaw,Member,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,2026-04-20 18:10:00,Ewallet,439.55,4.761904762,21.9775,439.54999999999995,Evening,Thursday
828-46-6863,Alex,Yangon,Member,Food and beverages,98.53,6,29.559,620.739,2019-01-23,2026-04-20 11:22:00,Credit card,591.18,4.761904762,29.559,591.1800000000001,Morning,Wednesday
641-96-3695,Giza,Naypyitaw,Member,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,2026-04-20 17:55:00,Ewallet,260.76,4.761904762,13.038,260.76,Afternoon,Thursday
420-97-3340,Alex,Yangon,Normal,Food and beverages,71.68,3,10.752,225.792,2019-03-28,2026-04-20 15:30:00,Credit card,215.04,4.761904762,10.752,215.04000000000002,Afternoon,Thursday
436-54-4512,Alex,Yangon,Member,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,2026-04-20 19:44:00,Cash,91.61,4.761904762,4.5805,91.61,Evening,Wednesday
670-79-6321,Cairo,Mandalay,Member,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,2026-04-20 15:27:00,Credit card,662.13,4.761904762,33.1065,662.13,Afternoon,Thursday
852-62-7105,Cairo,Mandalay,Normal,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,2026-04-20 11:25:00,Credit card,832.5,4.761904762,41.625,832.5,Morning,Saturday
598-06-7312,Cairo,Mandalay,Member,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,2026-04-20 15:42:00,Cash,91.35,4.761904762,4.5675,91.35,Afternoon,Saturday
135-13-8269,Cairo,Mandalay,Member,Food and beverages,78.88,2,7.888,165.648,2019-01-26,2026-04-20 16:04:00,Cash,157.76,4.761904762,7.888,157.76,Afternoon,Saturday
816-57-2053,Alex,Yangon,Normal,Sports and travel,60.87,2,6.087,127.827,2019-03-09,2026-04-20 12:37:00,Ewallet,121.74,4.761904762,6.087,121.74,Afternoon,Saturday
628-90-8624,Cairo,Mandalay,Member,Health and beauty,82.58,10,41.29,867.09,2019-03-14,2026-04-20 14:41:00,Cash,825.8,4.761904762,41.29,825.8,Afternoon,Thursday
856-66-2701,Alex,Yangon,Member,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,2026-04-20 14:19:00,Ewallet,159.9,4.761904762,7.995,159.89999999999998,Afternoon,Friday
308-39-1707,Alex,Yangon,Normal,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,2026-04-20 18:19:00,Credit card,12.09,4.761904762,0.6045,12.09,Evening,Saturday
149-61-1929,Alex,Yangon,Normal,Sports and travel,64.19,10,32.095,673.995,2019-01-19,2026-04-20 14:08:00,Credit card,641.9,4.761904762,32.095,641.9,Afternoon,Saturday
655-07-2265,Alex,Yangon,Normal,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,2026-04-20 16:38:00,Ewallet,234.93,4.761904762,11.7465,234.93,Afternoon,Tuesday
589-02-8023,Alex,Yangon,Member,Food and beverages,83.77,2,8.377,175.917,2019-01-15,2026-04-20 10:54:00,Credit card,167.54,4.761904762,8.377,167.54,Morning,Tuesday
420-04-7590,Cairo,Mandalay,Normal,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,2026-04-20 11:29:00,Ewallet,299.1,4.761904762,14.955,299.1,Morning,Monday
182-88-2763,Cairo,Mandalay,Member,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,2026-04-20 19:28:00,Credit card,239.73,4.761904762,11.9865,239.73,Evening,Wednesday
188-55-0967,Cairo,Mandalay,Member,Health and beauty,66.47,10,33.235,697.935,2019-01-15,2026-04-20 15:01:00,Credit card,664.7,4.761904762,33.235,664.7,Afternoon,Tuesday
610-46-4100,Alex,Yangon,Normal,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,2026-04-20 20:31:00,Credit card,202.65,4.761904762,10.1325,202.65,Evening,Sunday
318-81-2368,Giza,Naypyitaw,Normal,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,2026-04-20 12:16:00,Cash,46.2,4.761904762,2.31,46.2,Afternoon,Tuesday
364-33-8584,Cairo,Mandalay,Member,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,2026-04-20 15:27:00,Cash,88.15,4.761904762,4.4075,88.14999999999999,Afternoon,Friday
665-63-9737,Cairo,Mandalay,Normal,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,2026-04-20 17:36:00,Ewallet,157.26,4.761904762,7.863,157.26,Afternoon,Wednesday
695-09-5146,Cairo,Mandalay,Member,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,2026-04-20 20:00:00,Ewallet,296.37,4.761904762,14.8185,296.37,Evening,Saturday
155-45-3814,Giza,Naypyitaw,Member,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,2026-04-20 15:29:00,Ewallet,708.4,4.761904762,35.42,708.4,Afternoon,Tuesday
794-32-2436,Cairo,Mandalay,Member,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,2026-04-20 15:08:00,Ewallet,111.34,4.761904762,5.567,111.34,Afternoon,Wednesday
131-15-8856,Giza,Naypyitaw,Member,Food and beverages,72.52,8,29.008,609.168,2019-03-30,2026-04-20 19:26:00,Credit card,580.16,4.761904762,29.008,580.16,Evening,Saturday
273-84-2164,Giza,Naypyitaw,Member,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,2026-04-20 15:53:00,Ewallet,60.25,4.761904762,3.0125,60.25,Afternoon,Saturday
706-36-6154,Alex,Yangon,Member,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,2026-04-20 18:43:00,Ewallet,174.24,4.761904762,8.712,174.24,Evening,Friday
778-89-7974,Giza,Naypyitaw,Normal,Health and beauty,70.21,6,21.063,442.323,2019-03-30,2026-04-20 14:58:00,Cash,421.26,4.761904762,21.063,421.26,Afternoon,Saturday
574-31-8277,Cairo,Mandalay,Member,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,2026-04-20 19:55:00,Cash,33.63,4.761904762,1.6815,33.63,Evening,Wednesday
859-71-0933,Giza,Naypyitaw,Member,Sports and travel,15.49,2,1.549,32.529,2019-01-16,2026-04-20 15:10:00,Cash,30.98,4.761904762,1.549,30.98,Afternoon,Wednesday
740-11-5257,Giza,Naypyitaw,Normal,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,2026-04-20 16:44:00,Cash,247.4,4.761904762,12.37,247.39999999999998,Afternoon,Sunday
369-82-2676,Cairo,Mandalay,Normal,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,2026-04-20 18:22:00,Ewallet,378.3,4.761904762,18.915,378.29999999999995,Evening,Tuesday
563-47-4072,Cairo,Mandalay,Normal,Health and beauty,55.81,6,16.743,351.603,2019-01-22,2026-04-20 11:52:00,Cash,334.86,4.761904762,16.743,334.86,Morning,Tuesday
742-04-5161,Alex,Yangon,Member,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,2026-04-20 17:24:00,Cash,727.8,4.761904762,36.39,727.8,Afternoon,Sunday
149-15-7606,Cairo,Mandalay,Member,Sports and travel,37.32,9,16.794,352.674,2019-03-06,2026-04-20 15:31:00,Ewallet,335.88,4.761904762,16.794,335.88,Afternoon,Wednesday
133-77-3154,Cairo,Mandalay,Member,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,2026-04-20 18:04:00,Credit card,240.72,4.761904762,12.036,240.72,Evening,Saturday
169-52-4504,Alex,Yangon,Normal,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,2026-04-20 14:13:00,Credit card,47.07,4.761904762,2.3535,47.07,Afternoon,Thursday
250-81-7186,Giza,Naypyitaw,Normal,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,2026-04-20 10:23:00,Credit card,99.69,4.761904762,4.9845,99.69,Morning,Wednesday
562-12-5430,Alex,Yangon,Member,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,2026-04-20 10:11:00,Ewallet,264.45,4.761904762,13.2225,264.45000000000005,Morning,Friday
816-72-8853,Alex,Yangon,Member,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,2026-04-20 15:48:00,Cash,139.65,4.761904762,6.9825,139.65,Afternoon,Tuesday
491-38-3499,Alex,Yangon,Member,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,2026-04-20 17:46:00,Credit card,55.45,4.761904762,2.7725,55.45,Afternoon,Tuesday
322-02-2271,Cairo,Mandalay,Normal,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,2026-04-20 11:46:00,Cash,128.91,4.761904762,6.4455,128.91,Morning,Sunday
842-29-4695,Giza,Naypyitaw,Member,Sports and travel,17.14,7,5.999,125.979,2019-01-16,2026-04-20 12:07:00,Credit card,119.98,4.761904762,5.999,119.98,Afternoon,Wednesday
725-67-2480,Cairo,Mandalay,Member,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,2026-04-20 18:14:00,Credit card,352.5,4.761904762,17.625,352.5,Evening,Sunday
641-51-2661,Giza,Naypyitaw,Member,Food and beverages,87.1,10,43.55,914.55,2019-02-12,2026-04-20 14:45:00,Credit card,871.0,4.761904762,43.55,871.0,Afternoon,Tuesday
714-02-3114,Giza,Naypyitaw,Normal,Sports and travel,98.8,2,9.88,207.48,2019-02-21,2026-04-20 11:39:00,Cash,197.6,4.761904762,9.88,197.6,Morning,Thursday
518-17-2983,Alex,Yangon,Normal,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,2026-04-20 15:44:00,Ewallet,194.52,4.761904762,9.726,194.52,Afternoon,Monday
779-42-2410,Cairo,Mandalay,Member,Food and beverages,57.74,3,8.661,181.881,2019-02-20,2026-04-20 13:06:00,Ewallet,173.22,4.761904762,8.661,173.22,Afternoon,Wednesday
190-14-3147,Cairo,Mandalay,Normal,Health and beauty,17.97,4,3.594,75.474,2019-02-23,2026-04-20 20:43:00,Ewallet,71.88,4.761904762,3.594,71.88,Evening,Saturday
408-66-6712,Giza,Naypyitaw,Member,Health and beauty,47.71,6,14.313,300.573,2019-02-16,2026-04-20 14:19:00,Ewallet,286.26,4.761904762,14.313,286.26,Afternoon,Saturday
679-22-6530,Cairo,Mandalay,Normal,Sports and travel,40.62,2,4.062,85.302,2019-01-17,2026-04-20 10:01:00,Credit card,81.24,4.761904762,4.062,81.24,Morning,Thursday
588-47-8641,Alex,Yangon,Member,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,2026-04-20 19:30:00,Ewallet,560.4,4.761904762,28.02,560.4,Evening,Monday
642-61-4706,Cairo,Mandalay,Member,Food and beverages,93.4,2,9.34,196.14,2019-03-30,2026-04-20 16:34:00,Cash,186.8,4.761904762,9.34,186.8,Afternoon,Saturday
576-31-4774,Cairo,Mandalay,Normal,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,2026-04-20 13:10:00,Ewallet,220.23,4.761904762,11.0115,220.23,Afternoon,Saturday
556-41-6224,Giza,Naypyitaw,Normal,Health and beauty,33.64,8,13.456,282.576,2019-02-15,2026-04-20 17:10:00,Credit card,269.12,4.761904762,13.456,269.12,Afternoon,Friday
811-03-8790,Alex,Yangon,Normal,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,2026-04-20 10:22:00,Credit card,454.8,4.761904762,22.74,454.79999999999995,Morning,Friday
242-11-3142,Cairo,Mandalay,Member,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,2026-04-20 19:57:00,Cash,167.54,4.761904762,8.377,167.54,Evening,Sunday
752-23-3760,Cairo,Mandalay,Member,Sports and travel,64.08,7,22.428,470.988,2019-02-19,2026-04-20 19:29:00,Credit card,448.56,4.761904762,22.428,448.56,Evening,Tuesday
274-05-5470,Alex,Yangon,Member,Food and beverages,73.47,4,14.694,308.574,2019-02-23,2026-04-20 18:30:00,Cash,293.88,4.761904762,14.694,293.88,Evening,Saturday
648-94-3045,Giza,Naypyitaw,Normal,Health and beauty,58.95,10,29.475,618.975,2019-02-07,2026-04-20 14:27:00,Ewallet,589.5,4.761904762,29.475,589.5,Afternoon,Thursday
130-67-4723,Alex,Yangon,Member,Food and beverages,48.5,6,14.55,305.55,2019-01-11,2026-04-20 13:57:00,Ewallet,291.0,4.761904762,14.55,291.0,Afternoon,Friday
528-87-5606,Cairo,Mandalay,Member,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,2026-04-20 19:43:00,Cash,39.48,4.761904762,1.974,39.48,Evening,Tuesday
320-85-2052,Cairo,Mandalay,Normal,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,2026-04-20 10:11:00,Credit card,34.81,4.761904762,1.7405,34.81,Morning,Monday
370-96-0655,Giza,Naypyitaw,Normal,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,2026-04-20 13:46:00,Ewallet,295.92,4.761904762,14.796,295.92,Afternoon,Wednesday
105-10-6182,Alex,Yangon,Member,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,2026-04-20 12:22:00,Ewallet,42.96,4.761904762,2.148,42.96,Afternoon,Wednesday
510-79-0415,Cairo,Mandalay,Member,Sports and travel,23.08,6,6.924,145.404,2019-01-24,2026-04-20 19:20:00,Ewallet,138.48,4.761904762,6.924,138.48,Evening,Thursday
241-96-5076,Cairo,Mandalay,Member,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,2026-04-20 12:58:00,Credit card,98.2,4.761904762,4.91,98.2,Afternoon,Tuesday
767-97-4650,Cairo,Mandalay,Member,Sports and travel,64.83,2,6.483,136.143,2019-01-08,2026-04-20 11:59:00,Credit card,129.66,4.761904762,6.483,129.66,Morning,Tuesday
648-83-1321,Alex,Yangon,Member,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,2026-04-20 17:59:00,Cash,635.6,4.761904762,31.78,635.6,Afternoon,Wednesday
173-57-2300,Giza,Naypyitaw,Member,Sports and travel,72.88,2,7.288,153.048,2019-03-13,2026-04-20 12:51:00,Cash,145.76,4.761904762,7.288,145.76,Afternoon,Wednesday
305-03-2383,Alex,Yangon,Normal,Food and beverages,67.1,3,10.065,211.365,2019-02-15,2026-04-20 10:36:00,Cash,201.3,4.761904762,10.065,201.29999999999998,Morning,Friday
394-55-6384,Giza,Naypyitaw,Member,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,2026-04-20 13:38:00,Cash,631.71,4.761904762,31.5855,631.71,Afternoon,Friday
266-20-6657,Giza,Naypyitaw,Member,Food and beverages,55.04,7,19.264,404.544,2019-03-12,2026-04-20 19:39:00,Ewallet,385.28,4.761904762,19.264,385.28,Evening,Tuesday
689-05-1884,Alex,Yangon,Member,Health and beauty,48.63,10,24.315,510.615,2019-03-04,2026-04-20 12:44:00,Cash,486.3,4.761904762,24.315,486.3,Afternoon,Monday
196-01-2849,Giza,Naypyitaw,Member,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,2026-04-20 13:56:00,Cash,513.66,4.761904762,25.683,513.66,Afternoon,Sunday
372-62-5264,Giza,Naypyitaw,Normal,Food and beverages,52.6,9,23.67,497.07,2019-01-16,2026-04-20 14:42:00,Cash,473.4,4.761904762,23.67,473.40000000000003,Afternoon,Wednesday
800-09-8606,Alex,Yangon,Member,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,2026-04-20 19:45:00,Cash,436.85,4.761904762,21.8425,436.85,Evening,Tuesday
182-52-7000,Alex,Yangon,Member,Sports and travel,27.04,4,5.408,113.568,2019-01-01,2026-04-20 20:26:00,Ewallet,108.16,4.761904762,5.408,108.16,Evening,Tuesday
826-58-8051,Cairo,Mandalay,Normal,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,2026-04-20 19:46:00,Ewallet,248.76,4.761904762,12.438,248.76,Evening,Sunday
868-06-0466,Alex,Yangon,Member,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,2026-04-20 19:38:00,Credit card,626.22,4.761904762,31.311,626.22,Evening,Tuesday
751-41-9720,Giza,Naypyitaw,Normal,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,2026-04-20 16:18:00,Ewallet,975.0,4.761904762,48.75,975.0,Afternoon,Saturday
626-43-7888,Giza,Naypyitaw,Normal,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,2026-04-20 12:23:00,Ewallet,483.28,4.761904762,24.164,483.28,Afternoon,Thursday
176-64-7711,Cairo,Mandalay,Normal,Food and beverages,32.32,3,4.848,101.808,2019-03-27,2026-04-20 19:11:00,Credit card,96.96,4.761904762,4.848,96.96000000000001,Evening,Wednesday
191-29-0321,Cairo,Mandalay,Member,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,2026-04-20 18:57:00,Credit card,197.7,4.761904762,9.885,197.7,Evening,Wednesday
729-06-2010,Cairo,Mandalay,Member,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,2026-04-20 11:18:00,Cash,724.23,4.761904762,36.2115,724.23,Morning,Sunday
640-48-5028,Cairo,Mandalay,Member,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,2026-04-20 12:40:00,Cash,795.51,4.761904762,39.7755,795.51,Afternoon,Saturday
186-79-9562,Cairo,Mandalay,Normal,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,2026-04-20 14:06:00,Cash,502.39,4.761904762,25.1195,502.39,Afternoon,Friday
834-45-5519,Cairo,Mandalay,Normal,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,2026-04-20 20:48:00,Ewallet,172.0,4.761904762,8.6,172.0,Evening,Thursday
162-65-8559,Giza,Naypyitaw,Member,Food and beverages,68.98,1,3.449,72.429,2019-01-21,2026-04-20 20:13:00,Cash,68.98,4.761904762,3.449,68.98,Evening,Monday
760-27-5490,Giza,Naypyitaw,Normal,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,2026-04-20 20:37:00,Ewallet,124.96,4.761904762,6.248,124.96,Evening,Sunday
445-30-9252,Alex,Yangon,Normal,Sports and travel,25.7,3,3.855,80.955,2019-01-17,2026-04-20 17:59:00,Ewallet,77.1,4.761904762,3.855,77.1,Afternoon,Thursday
786-94-2700,Alex,Yangon,Member,Food and beverages,80.62,6,24.186,507.906,2019-02-28,2026-04-20 20:18:00,Cash,483.72,4.761904762,24.186,483.72,Evening,Thursday
728-88-7867,Giza,Naypyitaw,Member,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,2026-04-20 15:52:00,Ewallet,302.12,4.761904762,15.106,302.12,Afternoon,Tuesday
